price,status,area,price_per_sqft,property_type,locality,builder_name,rera_approval,bhk,society,company_name,flat_type,price_cr,price_segment,area_segment
12700000.0,Ready to Move,2275,5600,4 Bhk Apartment In Paras Dews,Sector 106,Sairabh Ventures Pvt Ltd,Not Approved By Rera,4,Paras Dews,Paras,Apartment,1.27,Mid Range,Large
7756000.0,Ready to Move,1385,5600,2 Bhk Apartment In Paras Dews,Sector 106,Sairabh Ventures Pvt Ltd,Not Approved By Rera,2,Paras Dews,Paras,Apartment,0.78,Affordable,Medium
25200000.0,Ready to Move,4500,5600,4 Bhk Apartment In Paras Dews,Sector 106,Provident Capital,Not Approved By Rera,4,Paras Dews,Paras,Apartment,2.52,Premium,Ultra Large
10600000.0,Ready to Move,1900,5600,3 Bhk Apartment In Paras Dews,Sector 106,Provident Capital,Not Approved By Rera,3,Paras Dews,Paras,Apartment,1.06,Mid Range,Medium
9856000.0,Ready to Move,1760,5600,3 Bhk Apartment In Paras Dews,Sector 106,Provident Capital,Not Approved By Rera,3,Paras Dews,Paras,Apartment,0.99,Affordable,Medium
9324000.0,Ready to Move,1665,5600,3 Bhk Apartment In Paras Dews,Sector 106,Provident Capital,Not Approved By Rera,3,Paras Dews,Paras,Apartment,0.93,Affordable,Medium
27100000.0,Ready to Move,1575,17250,2 Bhk Apartment In Ireo Ascott Ireo City,Sector 59,Provident Capital,Not Approved By Rera,2,Ireo Ascott Ireo City,Ireo,Apartment,2.71,Premium,Medium
17200000.0,Ready to Move,1000,17250,1 Bhk Apartment In Ireo Ascott Ireo City,Sector 59,Provident Capital,Not Approved By Rera,1,Ireo Ascott Ireo City,Ireo,Apartment,1.72,Mid Range,Medium
20700000.0,Ready to Move,1200,17250,1 Bhk Apartment In Ireo Ascott Ireo City,Sector 59,Provident Capital,Not Approved By Rera,1,Ireo Ascott Ireo City,Ireo,Apartment,2.07,Premium,Medium
27600000.0,Ready to Move,1600,17250,2 Bhk Apartment In Ireo Ascott Ireo City,Sector 59,Home,Not Approved By Rera,2,Ireo Ascott Ireo City,Ireo,Apartment,2.76,Premium,Medium
22200000.000000004,Ready to Move,1290,17250,1 Bhk Apartment In Ireo Ascott Ireo City,Sector 59,Property In Gurgaon,Not Approved By Rera,1,Ireo Ascott Ireo City,Ireo,Apartment,2.22,Premium,Medium
48600000.0,Under Construction,4422,11000,4 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Properties For Sale In Gurgaon,Approved By Rera,4,Ambience Creacions,Ambience,Apartment,4.86,Premium,Ultra Large
38300000.0,Under Construction,3482,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Provident Capital,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,3.83,Premium,Ultra Large
43700000.0,Under Construction,3975,11000,4 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Provident Capital,Approved By Rera,4,Ambience Creacions,Ambience,Apartment,4.37,Premium,Ultra Large
33900000.0,Under Construction,3090,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,3.39,Premium,Ultra Large
19200000.0,Under Construction,1750,11000,2 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,2,Ambience Creacions,Ambience,Apartment,1.92,Mid Range,Medium
44000000.0,Under Construction,4000,11000,4 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,4,Ambience Creacions,Ambience,Apartment,4.4,Premium,Ultra Large
35200000.0,Under Construction,3200,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,3.52,Premium,Ultra Large
30800000.0,Under Construction,2800,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,3.08,Premium,Large
108200000.0,Under Construction,9838,11000,5 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,5,Ambience Creacions,Ambience,Apartment,10.82,Luxury,Ultra Large
87600000.0,Under Construction,7966,11000,4 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,4,Ambience Creacions,Ambience,Apartment,8.76,Luxury,Ultra Large
50400000.0,Under Construction,4583,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,5.04,Luxury,Ultra Large
49500000.0,Under Construction,4500,11000,4 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,4,Ambience Creacions,Ambience,Apartment,4.95,Premium,Ultra Large
20400000.0,Under Construction,1860,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,2.04,Premium,Medium
34300000.0,Under Construction,3121,11000,3 Bhk Apartment In Ambience Creacions,Sector 22 Gurgaon,Ak Homes,Approved By Rera,3,Ambience Creacions,Ambience,Apartment,3.43,Premium,Ultra Large
13200000.0,Ready to Move,2475,5350,4 Bhk Apartment In Conscient Heritage Max,Sector 102,Ak Homes,Not Approved By Rera,4,Conscient Heritage Max,Conscient,Apartment,1.32,Mid Range,Large
10000000.0,Ready to Move,1870,5350,3 Bhk Apartment In Conscient Heritage Max,Sector 102,Ak Homes,Not Approved By Rera,3,Conscient Heritage Max,Conscient,Apartment,1.0,Mid Range,Medium
11100000.000000002,Ready to Move,2075,5350,3 Bhk Apartment In Conscient Heritage Max,Sector 102,Ak Homes,Not Approved By Rera,3,Conscient Heritage Max,Conscient,Apartment,1.11,Mid Range,Large
10000000.0,Ready to Move,1880,5350,3 Bhk Apartment In Conscient Heritage Max,Sector 102,Just Plan Solution Pvt Ltd,Not Approved By Rera,3,Conscient Heritage Max,Conscient,Apartment,1.0,Mid Range,Medium
14800000.0,Ready to Move,2775,5350,4 Bhk Apartment In Conscient Heritage Max,Sector 102,Home,Not Approved By Rera,4,Conscient Heritage Max,Conscient,Apartment,1.48,Mid Range,Large
22600000.0,Ready to Move,3100,7290,4 Bhk Independent Floor,Sushant Lok,Property In Gurgaon,Not Approved By Rera,4,Outside Socity,Outside,Plot,2.26,Premium,Ultra Large
16500000.0,Ready to Move,2300,7173,3 Bhk Independent Floor,Sushant Lok I,Properties For Sale In Gurgaon,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.65,Mid Range,Large
9570000.0,Ready to Move,870,11000,1 Bhk Apartment In Paras Square,Sector 63A,Just Plan Solution Pvt Ltd,Not Approved By Rera,1,Paras Square,Paras,Apartment,0.96,Affordable,Compact
13400000.0,Ready to Move,1225,11000,2 Bhk Apartment In Paras Square,Sector 63A,Gaur Group Realty,Not Approved By Rera,2,Paras Square,Paras,Apartment,1.34,Mid Range,Medium
9927000.0,Ready to Move,1805,5500,3 Bhk Apartment In Solutrean Caladium,Sector 109,Gaur Group Realty,Not Approved By Rera,3,Solutrean Caladium,Solutrean,Apartment,0.99,Affordable,Medium
13300000.0,Ready to Move,2430,5500,3 Bhk Apartment In Solutrean Caladium,Sector 109,Provident Capital,Not Approved By Rera,3,Solutrean Caladium,Solutrean,Apartment,1.33,Mid Range,Large
16299999.999999998,Ready to Move,2980,5500,4 Bhk Apartment In Solutrean Caladium,Sector 109,Provident Capital,Not Approved By Rera,4,Solutrean Caladium,Solutrean,Apartment,1.63,Mid Range,Large
2343000.0,Under Construction,570,4111,2 Bhk Apartment In Mrg Ultimus,Sector 90,Just Plan Solution Pvt Ltd,Approved By Rera,2,Mrg Ultimus,MRG,Apartment,0.23,Affordable,Compact
2485000.0,Under Construction,612,4062,2 Bhk Apartment In Mrg Ultimus,Sector 90,Just Plan Solution Pvt Ltd,Approved By Rera,2,Mrg Ultimus,MRG,Apartment,0.25,Affordable,Compact
2514000.0,Under Construction,616,4081,2 Bhk Apartment In Mrg Ultimus,Sector 90,Just Plan Solution Pvt Ltd,Approved By Rera,2,Mrg Ultimus,MRG,Apartment,0.25,Affordable,Compact
2492000.0,Under Construction,613,4066,2 Bhk Apartment In Mrg Ultimus,Sector 90,Roshan Homes Investor Care,Approved By Rera,2,Mrg Ultimus,MRG,Apartment,0.25,Affordable,Compact
22000000.0,Under Construction,2503,8789,3 Bhk Apartment In Krisumi Waterfall Residences,Sector 36A,Roshan Homes Investor Care,Approved By Rera,3,Krisumi Waterfall Residences,Krisumi,Apartment,2.2,Premium,Large
2387000.0,Under Construction,692,3450,2 Bhk Apartment In Signature Global Global Aspire,Sector 95,Roshan Homes Investor Care,Approved By Rera,2,Signature Global Global Aspire,Signature,Apartment,0.24,Affordable,Compact
2414000.0,Under Construction,679,3555,2 Bhk Apartment In Signature Global Global Aspire,Sector 95,Roshan Homes Investor Care,Approved By Rera,2,Signature Global Global Aspire,Signature,Apartment,0.24,Affordable,Compact
2416000.0,Under Construction,669,3612,2 Bhk Apartment In Signature Global Global Aspire,Sector 95,Chaahat Homes Infratech,Approved By Rera,2,Signature Global Global Aspire,Signature,Apartment,0.24,Affordable,Compact
2417000.0,Under Construction,676,3575,2 Bhk Apartment In Signature Global Global Aspire,Sector 95,Just Plan Solution Pvt Ltd,Approved By Rera,2,Signature Global Global Aspire,Signature,Apartment,0.24,Affordable,Compact
2384000.0,Under Construction,669,3563,2 Bhk Apartment In Signature Global Global Aspire,Sector 95,Just Plan Solution Pvt Ltd,Approved By Rera,2,Signature Global Global Aspire,Signature,Apartment,0.24,Affordable,Compact
10000000.0,Ready to Move,2330,4291,3 Bhk Independent Floor,Ansals Palam Vihar,Just Plan Solution Pvt Ltd,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.0,Mid Range,Large
12500000.0,Ready to Move,2330,5364,3 Bhk Independent Floor,Palam Vihar Block J,Just Plan Solution Pvt Ltd,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.25,Mid Range,Large
30300000.0,Ready to Move,3575,8500,3 Bhk Apartment In Experion Windchants,Sector 112,Home,Not Approved By Rera,3,Experion W,Experion,Apartment,3.03,Premium,Ultra Large
10000000.0,Ready to Move,1665,6006,3 Bhk Apartment In Paras Dews,Sector 106,Property In Gurgaon,Not Approved By Rera,3,Paras Dews,Paras,Apartment,1.0,Mid Range,Medium
650000.0,Under Construction,540,1203,1 Bhk Apartment,Sector 57,Properties For Sale In Gurgaon,Not Approved By Rera,1,Outside Socity,Outside,Plot,0.06,Affordable,Compact
44500000.0,Ready to Move,4950,9000,5 Bhk Apartment In Ss The Leaf,Sector 85,Sairabh Ventures Pvt Ltd,Not Approved By Rera,5,Ss The Leaf,SS,Apartment,4.45,Premium,Ultra Large
12100000.0,Ready to Move,1671,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Earth Care Associates,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.21,Mid Range,Medium
12100000.0,Ready to Move,1671,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Kanishka Properties,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.21,Mid Range,Medium
35500000.0,Ready to Move,3950,9000,4 Bhk Apartment In Ss The Leaf,Sector 85,Ncr Height Real Estate,Not Approved By Rera,4,Ss The Leaf,SS,Apartment,3.55,Premium,Ultra Large
21000000.0,Ready to Move,2812,7500,4 Bhk Apartment In Ss The Leaf,Sector 85,Ncr Height Real Estate,Not Approved By Rera,4,Ss The Leaf,SS,Apartment,2.1,Premium,Large
6700000.0,Under Construction,1022,6555,2 Bhk Apartment In Signature Global Park,Sector 36 Sohna,Ncr Height Real Estate,Approved By Rera,2,Signature Global Park,Signature,Apartment,0.67,Affordable,Medium
18500000.0,Under Construction,1398,13233,3 Bhk Independent Floor In M3M Smart World Orchard,Sector 61,Ncr Height Real Estate,Approved By Rera,3,M3M Smart World Orchard,M3M,Floor,1.85,Mid Range,Medium
12600000.0,Ready to Move,1741,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Ncr Height Real Estate,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.26,Mid Range,Medium
12600000.0,Ready to Move,1741,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Satvik Realtech,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.26,Mid Range,Medium
12600000.0,Ready to Move,1741,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Homeshop Realtor,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.26,Mid Range,Medium
12800000.0,Ready to Move,1772,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Ncr Height Real Estate,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.28,Mid Range,Medium
11800000.0,Ready to Move,1640,7250,2 Bhk Apartment In Ss The Leaf,Sector 85,Ncr Height Real Estate,Not Approved By Rera,2,Ss The Leaf,SS,Apartment,1.18,Mid Range,Medium
44500000.0,Ready to Move,4950,9000,5 Bhk Apartment In Ss The Leaf,Sector 85,Home,Not Approved By Rera,5,Ss The Leaf,SS,Apartment,4.45,Premium,Ultra Large
850000.0,Ready to Move,540,1575,1 Bhk Apartment,Sector 48,Property In Gurgaon,Not Approved By Rera,1,Outside Socity,Outside,Plot,0.08,Affordable,Compact
900000.0,Under Construction,540,1666,1 Bhk Apartment,Sector 57,Properties For Sale In Gurgaon,Not Approved By Rera,1,Outside Socity,Outside,Plot,0.09,Affordable,Compact
9181000.0,Under Construction,1440,6375,3 Bhk Apartment In Signature Global City 37D,Sector 37D,Ncr Height Real Estate,Approved By Rera,3,Signature Global City 37D,Signature,Apartment,0.92,Affordable,Medium
9200000.0,Ready to Move,1350,6814,3 Bhk Apartment In Unitech South City Ii,Sector 49,Kanishka Properties,Not Approved By Rera,3,Unitech South City Ii,Unitech,Apartment,0.92,Affordable,Medium
6500000.0,Ready to Move,1300,5000,3 Bhk Independent Floor,New Colony,Kanishka Properties,Not Approved By Rera,3,Outside Socity,Outside,Plot,0.65,Affordable,Medium
5676000.0,Under Construction,1154,4923,2 Bhk Apartment In Signature Global Global Park 2 And 3,Sector 36 Sohna,Aeris Realty,Approved By Rera,2,Signature Global Global Park 2 And 3,Signature,Apartment,0.57,Affordable,Medium
7019000.0,Under Construction,1440,4878,3 Bhk Apartment In Signature Global Global Park 2 And 3,Sector 36 Sohna,Jitendera Property,Approved By Rera,3,Signature Global Global Park 2 And 3,Signature,Apartment,0.7,Affordable,Medium
5944000.0,Under Construction,1211,4912,3 Bhk Apartment In Signature Global Global Park 2 And 3,Sector 36 Sohna,R R Associate,Approved By Rera,3,Signature Global Global Park 2 And 3,Signature,Apartment,0.59,Affordable,Medium
4228000.0,Under Construction,845,5004,2 Bhk Apartment In Signature Global Global Park 2 And 3,Sector 36 Sohna,Gurgaon Property Hubs,Approved By Rera,2,Signature Global Global Park 2 And 3,Signature,Apartment,0.42,Affordable,Compact
3760000.0,Under Construction,746,5047,2 Bhk Apartment In Signature Global Global Park 2 And 3,Sector 36 Sohna,Gurgaon Property Hubs,Approved By Rera,2,Signature Global Global Park 2 And 3,Signature,Apartment,0.38,Affordable,Compact
4122000.0,Under Construction,823,5015,2 Bhk Apartment In Signature Global Global Park 2 And 3,Sector 36 Sohna,Gurgaon Property Hubs,Approved By Rera,2,Signature Global Global Park 2 And 3,Signature,Apartment,0.41,Affordable,Compact
2056000.0,Ready to Move,514,4000,2 Bhk Apartment In Signature Global The Roselia,Sector 95A,Gurgaon Property Hubs,Not Approved By Rera,2,Signature Global The Roselia,Signature,Apartment,0.21,Affordable,Compact
2276000.0,Ready to Move,569,4000,2 Bhk Apartment In Signature Global The Roselia,Sector 95A,Gurgaon Property Hubs,Not Approved By Rera,2,Signature Global The Roselia,Signature,Apartment,0.23,Affordable,Compact
9754000.0,Under Construction,1478,6600,2 Bhk Apartment In M3M Natura,Sector 68,Gurgaon Property Hubs,Approved By Rera,2,M3M Natura,M3M,Apartment,0.98,Affordable,Medium
13500000.0,Ready to Move,2250,6000,3 Bhk Independent Floor,Sector 48,Gurgaon Property Hubs,Not Approved By Rera,3,Outside Socity,Outside,Plot,1.35,Mid Range,Large
8100000.0,Under Construction,1385,5848,2 Bhk Apartment In Godrej Nature Plus,Sector 33 Sohna,Gurgaon Property Hubs,Approved By Rera,2,Godrej Nature Plus,Godrej,Apartment,0.81,Affordable,Medium
24900000.000000004,Under Construction,2217,11231,3 Bhk Apartment In Tata Housing Development Tata La Vida,Sector 113,Individual Agent,Approved By Rera,3,Tata Hous,TATA,Apartment,2.49,Premium,Large
17000000.0,Under Construction,1579,10766,3 Bhk Apartment In Tata Housing Development Tata La Vida,Sector 113,Maison Infratech Pvt Ltd,Approved By Rera,3,Tata Hous,TATA,Apartment,1.7,Mid Range,Medium
14000000.0,Under Construction,1330,10526,2 Bhk Apartment In Tata Housing Development Tata La Vida,Sector 113,Karshni Buildwell,Approved By Rera,2,Tata Hous,TATA,Apartment,1.4,Mid Range,Medium
29900000.000000004,Under Construction,2690,11115,3 Bhk Apartment In Tata Housing Development Tata La Vida,Sector 113,Home,Approved By Rera,3,Tata Hous,TATA,Apartment,2.99,Premium,Large
16000000.0,Under Construction,1573,10171,2 Bhk Apartment In Tata Housing Development Tata La Vida,Sector 113,Property In Gurgaon,Approved By Rera,2,Tata Hous,TATA,Apartment,1.6,Mid Range,Medium
12900000.0,Under Construction,1276,10109,2 Bhk Apartment In Tata Housing Development Tata La Vida,Sector 113,Properties For Sale In Gurgaon,Approved By Rera,2,Tata Hous,TATA,Apartment,1.29,Mid Range,Medium
15200000.0,Ready to Move,2650,5773,4 Bhk Apartment In Mapsko Mount Ville,Sector 79,Growmax Wealth Management Services,Not Approved By Rera,4,Mapsko Mount Ville,Mapsko,Apartment,1.52,Mid Range,Large
10500000.0,Ready to Move,1850,5676,3 Bhk Apartment In Mapsko Mount Ville,Sector 79,Growmax Wealth Management Services,Not Approved By Rera,3,Mapsko Mount Ville,Mapsko,Apartment,1.05,Mid Range,Medium
8700000.0,Ready to Move,1490,5839,3 Bhk Apartment In Mapsko Mount Ville,Sector 79,Growmax Wealth Management Services,Not Approved By Rera,3,Mapsko Mount Ville,Mapsko,Apartment,0.87,Affordable,Medium
17600000.0,Under Construction,2003,8801,3 Bhk Apartment In Sobha City,Sector 108,Philby Real Estate,Approved By Rera,3,Sobha City,Sobha,Apartment,1.76,Mid Range,Large
13000000.0,Under Construction,2100,6190,3 Bhk Apartment In M3M Flora 68,Sector 68,Philby Real Estate,Approved By Rera,3,M3M Flora 68,M3M,Apartment,1.3,Mid Range,Large
25000000.0,Ready to Move,2595,9633,3 Bhk Apartment In Pioneer Pioneer Presidia,Sector 62,Philby Real Estate,Not Approved By Rera,3,Pioneer Pioneer Presidia,Pioneer,Apartment,2.5,Premium,Large
2500000.0,Under Construction,813,3075,2 Bhk Apartment In Suncity Avenue 76,Sector 76,Growmax Wealth Management Services,Approved By Rera,2,Suncity Avenue 76,Suncity,Apartment,0.25,Affordable,Compact
33100000.0,Ready to Move,4632,7149,4 Bhk Apartment In Spaze Privy,Sector 72,Gd Landbase,Not Approved By Rera,4,Spaze Privy,Spaze,Apartment,3.31,Premium,Ultra Large
33100000.0,Ready to Move,4632,7149,5 Bhk Apartment In Spaze Privy,Sector 72,Realstat,Not Approved By Rera,5,Spaze Privy,Spaze,Apartment,3.31,Premium,Ultra Large
35000000.0,Under Construction,2250,15555,3 Bhk Apartment In Puri The Aravallis,Sector 61,Gd Landbase,Approved By Rera,3,Puri The Aravallis,Puri,Apartment,3.5,Premium,Large
14600000.0,Ready to Move,1930,7564,3 Bhk Apartment In Dlf The Skycourt,Sector 86,Spaze Towers Pvt Ltd,Not Approved By Rera,3,Dlf The Skycourt,DLF,Apartment,1.46,Mid Range,Medium
15700000.0,Under Construction,2180,7201,4 Bhk Apartment In Shapoorji Pallonji Joyville,Sector 102,Spaze Towers Pvt Ltd,Approved By Rera,4,Shapoorji Pallonji Joyville,Shapoorji,Apartment,1.57,Mid Range,Large
6500000.0,Under Construction,1103,5893,2 Bhk Apartment In Smart Smart World Gems,Sector 89,Vikram Singh,Approved By Rera,2,Smart Smart World Gems,Smart,Apartment,0.65,Affordable,Medium
2400000.0,Under Construction,915,2622,2 Bhk Apartment In Pyramid Pride,Sector 76,Karshni Buildwell,Approved By Rera,2,Pyramid Pride,Pyramid,Apartment,0.24,Affordable,Compact
2370000.0,Under Construction,910,2604,2 Bhk Apartment In Pyramid Pride,Sector 76,Growmax Wealth Management Services,Approved By Rera,2,Pyramid Pride,Pyramid,Apartment,0.24,Affordable,Compact
3500000.0,Under Construction,1045,3349,2 Bhk Apartment,Silver Oaks Avenue,Realty Investors,Not Approved By Rera,2,Outside Socity,Outside,Plot,0.35,Affordable,Medium
7400000.0,Ready to Move,1475,5016,3 Bhk Apartment In Orris Carnation Residency,Sector 85,Gd Landbase,Not Approved By Rera,3,Orris Carnation Residency,Orris,Apartment,0.74,Affordable,Medium
42500000.0,Ready to Move,5260,8079,4 Bhk Apartment In Ss The Hibiscus,Sector 50,Home,Not Approved By Rera,4,Ss The Hibiscus,SS,Apartment,4.25,Premium,Ultra Large
9000000.0,Ready to Move,1187,7582,2 Bhk Apartment In Bptp Astaire Garden Floors,Sector 70A,Property In Gurgaon,Not Approved By Rera,2,Bptp Astaire Garden Floors,BPTP,Apartment,0.9,Affordable,Medium
