sector,price,price_per_sqft,built_up_area,bedRoom,bathroom,property_type,latitude,longitude
sector 26,13.5,29880.0,4518.0,5.0,5.0,house,28.4757,77.1032
sector 102,1.75,9011.0,1757.0,3.0,4.0,flat,28.475,76.9715
sector 113,2.51,14800.0,1696.0,3.0,3.0,flat,28.5287,77.0233
sector 33,11.75,23240.0,5056.0,5.0,7.0,house,28.442,77.0207
sector 83,1.15,8214.0,1607.0,3.0,3.0,flat,28.3986,76.9647
sector 81,0.45,7525.0,664.0,2.0,2.0,flat,28.3867,76.9485
sector 108,2.28,8204.0,2515.0,4.0,5.0,flat,28.5134,76.983
sector 43,11.0,27160.0,4050.0,5.0,6.0,house,28.4629,77.0772
sector 27,4.25,31481.0,1350.0,5.0,5.0,house,28.4658,77.0917
sector 26,4.6,12198.0,3771.0,4.0,4.0,house,28.4757,77.1032
sector 81,0.87,7952.0,1300.0,2.0,2.0,flat,28.3867,76.9485
sector 33,1.9,9850.0,2143.0,3.0,3.0,flat,28.442,77.0207
sector 95,2.0,10178.0,1964.0,3.0,4.0,flat,28.4172,76.9081
sector 24,4.5,33333.0,1350.0,2.0,8.0,house,28.4939,77.1038
sector 69,1.4,8838.0,1428.0,3.0,3.0,flat,28.3966,77.0341
sector 50,7.35,41761.0,1760.0,4.0,4.0,house,28.4178,77.0628
sector 81,2.4,11257.0,1800.0,3.0,3.0,flat,28.3867,76.9485
sector 70a,1.66,8401.0,1900.0,3.0,3.0,flat,,
sector 83,1.42,8000.0,1972.0,3.0,3.0,flat,28.3986,76.9647
sector 86,0.74,5441.0,1231.0,2.0,2.0,flat,28.3986,76.9384
sector 65,3.5,17040.0,2282.0,3.0,3.0,flat,28.403,77.069
sector 12,0.35,3500.0,905.0,3.0,3.0,flat,28.4723,77.032
sector 108,0.95,5214.0,1649.0,3.0,3.0,flat,28.5134,76.983
sector 28,7.0,22222.0,2488.0,4.0,3.0,flat,28.4728,77.0865
sector 77,0.99,7857.0,1126.0,2.0,2.0,flat,28.3801,76.9845
sector 48,1.86,7654.0,2199.0,3.0,3.0,flat,28.4177,77.0359
sector 84,2.2,6407.0,3108.0,4.0,4.0,flat,28.3979,76.9736
sohna road,0.32,4301.0,744.000768,2.0,2.0,flat,,
sector 43,8.49,31444.0,2700.0,3.0,3.0,house,28.4629,77.0772
sector 4,0.75,11719.0,640.0,2.0,4.0,house,28.4738,77.0107
sector 71,1.4,7946.0,1958.0,3.0,3.0,flat,28.4104,77.0281
sector 79,0.9,6950.0,1295.0,2.0,2.0,flat,28.3624,76.9787
sector 108,2.1,13972.0,1250.0,2.0,2.0,flat,28.5134,76.983
sector 77,1.65,8462.0,1765.0,4.0,3.0,flat,28.3801,76.9845
sector 70a,4.6,17625.0,2610.0,4.0,4.0,house,,
sector 47,1.8,6000.0,2857.0,4.0,4.0,flat,28.4276,77.0492
sector 54,3.75,26042.0,1440.0,4.0,4.0,house,28.4348,77.1089
sector 104,0.9,7149.0,1259.0,2.0,2.0,flat,28.4788,76.996
sector 65,1.42,13922.0,1010.0,2.0,2.0,flat,28.403,77.069
sector 37,1.05,4792.0,1738.0,3.0,3.0,flat,28.4375,76.9999
sector 106,1.2,6818.0,1186.0,3.0,4.0,flat,28.5007,77.0003
sector 113,3.05,15561.0,2150.0,3.0,4.0,flat,28.5287,77.0233
sector 66,4.6,18400.0,2882.0,3.0,3.0,flat,28.3925,77.0541
manesar,1.5,6359.0,2135.0,4.0,5.0,flat,28.3515,76.9428
dwarka expressway,0.85,14167.0,600.0,1.0,5.0,house,,
sector 33,8.0,17778.0,4500.0,6.0,5.0,house,28.442,77.0207
sector 70,1.8,9231.0,1765.0,3.0,3.0,flat,28.3968,77.0233
sector 14,3.4,15111.0,2250.0,3.0,3.0,house,28.4711,77.0454
sector 104,2.63,9564.0,2953.0,4.0,4.0,flat,28.4788,76.996
sector 28,1.35,11989.0,1109.0,2.0,2.0,flat,28.4728,77.0865
sector 61,3.6,12627.0,2580.0,4.0,4.0,flat,28.405,77.0963
sector 23,0.55,5000.0,995.0,2.0,2.0,flat,28.5121,77.0478
sector 5,0.3,4444.0,750.0,2.0,2.0,flat,28.4794,77.0176
sector 107,1.01,7394.0,1200.0,2.0,2.0,flat,28.5052,76.9729
sector 92,1.9,8172.0,1920.0,4.0,4.0,flat,28.4079,76.9153
sector 83,1.25,6838.0,1654.0,3.0,2.0,flat,28.3986,76.9647
sector 60,3.8,13571.0,2791.0,4.0,5.0,flat,28.4003,77.0975
sector 4,1.9,8444.0,211.0,4.0,3.0,house,28.4738,77.0107
sector 68,1.08,8675.0,1130.0,2.0,2.0,flat,28.3853,77.0484
sector 111,9.0,11250.0,8000.0,5.0,5.0,house,28.5238,77.032
sector 50,12.0,37037.0,3240.0,3.0,4.0,house,28.4178,77.0628
sector 106,1.42,6030.0,2131.0,4.0,6.0,flat,28.5007,77.0003
sector 38,8.0,25616.0,3123.0,10.0,10.0,house,28.4347,77.043
sector 67,2.32,11990.0,1764.0,3.0,4.0,flat,28.3859,77.0608
sector 10,2.3,6466.0,3951.0,6.0,4.0,flat,28.4537,77.0009
sohna road,0.91,6289.0,1599.0,3.0,3.0,flat,,
sector 25,10.75,29861.0,3600.0,9.0,9.0,house,28.4844,77.086
sohna road,0.21,4667.0,500.0,1.0,1.0,flat,,
sector 4,5.0,10101.0,4950.0,3.0,3.0,house,28.4738,77.0107
sector 56,2.05,8542.0,2667.0,4.0,4.0,flat,28.4245,77.0991
sector 83,1.33,5565.0,2193.0,4.0,4.0,flat,28.3986,76.9647
sector 2,2.95,15989.0,1845.0,4.0,4.0,house,28.5095,77.032
sector 85,1.85,7683.0,2179.0,3.0,4.0,flat,28.4042,76.9513
sector 71,0.95,7917.0,1200.0,2.0,2.0,flat,28.4104,77.0281
sector 70,1.15,8519.0,1222.0,2.0,2.0,flat,28.3968,77.0233
sector 39,1.7,17989.0,900.0,2.0,2.0,house,28.4434,77.0515
sector 67a,1.62,9380.0,1346.0,3.0,3.0,flat,28.396,77.0372
sector 22,2.4,17391.0,1200.0,2.0,2.0,flat,28.5072,77.064
sector 90,1.21,6244.0,1929.0,3.0,3.0,flat,28.4085,76.9369
sector 85,1.3,7780.0,1406.0,2.0,2.0,flat,28.4042,76.9513
sector 89,1.3,6806.0,2122.0,3.0,3.0,flat,28.4253,76.9439
sector 70,1.67,14384.0,1527.0,3.0,5.0,flat,28.3968,77.0233
sector 82,1.0,6969.0,1299.0,2.0,2.0,flat,28.3935,76.96
gwal pahari,5.9,11028.0,4842.0,4.0,4.0,flat,28.4484,77.021
sector 109,6.0,24691.0,2430.0,4.0,5.0,house,28.5073,77.0089
manesar,0.9,4308.0,2321.0,3.0,3.0,flat,28.3515,76.9428
sector 90,1.54,6514.0,2200.0,4.0,4.0,flat,28.4085,76.9369
sector 69,2.95,16389.0,1800.0,4.0,3.0,house,28.3966,77.0341
sector 23,4.0,16006.0,2430.0,3.0,3.0,house,28.5121,77.0478
sector 68,1.9,9228.0,2288.0,3.0,3.0,flat,28.3853,77.0484
sector 81,1.35,7542.0,1989.0,3.0,3.0,flat,28.3867,76.9485
sohna road,1.1,7550.0,1319.0,2.0,2.0,flat,,
sector 82,1.38,5444.0,2294.0,4.0,5.0,flat,28.3935,76.96
sector 86,1.35,6998.0,1746.0,3.0,3.0,flat,28.3986,76.9384
sector 108,1.02,7950.0,1283.0,2.0,3.0,flat,28.5134,76.983
sector 86,1.54,5785.0,2139.0,4.0,4.0,flat,28.3986,76.9384
sector 90,1.65,7449.0,1900.0,4.0,4.0,flat,28.4085,76.9369
sector 51,1.7,10652.0,1773.0,3.0,4.0,flat,28.432,77.0686
sector 2,4.99,18887.0,2642.0,4.0,4.0,house,28.5095,77.032
sector 83,1.15,6553.0,1588.0,3.0,2.0,flat,28.3986,76.9647
sector 37d,1.35,9375.0,1600.0,3.0,3.0,flat,28.4478,76.9703
sector 61,1.7,15179.0,1244.0,2.0,2.0,flat,28.405,77.0963
sohna road,0.36,5980.0,522.0,2.0,2.0,flat,,
dwarka expressway,1.08,6150.0,1758.0,3.0,3.0,flat,,
sector 65,5.0,18519.0,2800.0,3.0,3.0,flat,28.403,77.069
sohna road,0.83,7411.0,1244.0,3.0,2.0,flat,,
sector 61,2.1,11667.0,1592.0,3.0,3.0,flat,28.405,77.0963
sector 79,1.25,8389.0,1154.0,3.0,3.0,flat,28.3624,76.9787
sector 104,2.65,8413.0,2898.0,4.0,4.0,flat,28.4788,76.996
sector 85,1.1,12472.0,1173.0,2.0,2.0,flat,28.4042,76.9513
sector 70a,4.02,7309.0,5500.0,4.0,4.0,house,,
sector 57,3.75,23148.0,1620.0,3.0,4.0,house,28.4232,77.0752
sector 84,0.85,6693.0,1158.0,2.0,2.0,flat,28.3979,76.9736
sector 6,0.5,8333.0,600.0,3.0,3.0,house,28.4745,77.0262
sector 92,0.79,6086.0,1175.0,3.0,2.0,flat,28.4079,76.9153
sector 88a,1.75,14894.0,1306.0,3.0,3.0,flat,28.4347,76.9557
sector 85,2.2,6934.0,2545.0,4.0,5.0,flat,28.4042,76.9513
sector 9,0.35,9722.0,360.0,2.0,2.0,house,28.4603,77.0
sector 84,0.36,7595.0,531.0,2.0,2.0,flat,28.3979,76.9736
sector 28,6.2,23091.0,2000.0,3.0,4.0,flat,28.4728,77.0865
sector 57,8.0,29630.0,2700.0,5.0,4.0,house,28.4232,77.0752
sector 72,3.2,12190.0,2600.0,4.0,4.0,flat,28.4225,77.0211
sector 106,1.05,7581.0,1539.0,2.0,2.0,flat,28.5007,77.0003
sector 37d,1.72,9498.0,1373.0,3.0,3.0,flat,28.4478,76.9703
sector 86,1.55,8035.0,1500.0,3.0,3.0,flat,28.3986,76.9384
sector 89,1.7,9714.0,1944.0,3.0,3.0,flat,28.4253,76.9439
sector 95,0.37,5745.0,716.0,3.0,2.0,flat,28.4172,76.9081
sector 106,0.46,6571.0,778.0,1.0,1.0,flat,28.5007,77.0003
sector 37d,0.68,11724.0,644.0,2.0,2.0,flat,28.4478,76.9703
sohna road,0.95,6556.0,1131.0,2.0,2.0,flat,,
sector 90,1.19,5504.0,1562.0,3.0,3.0,flat,28.4085,76.9369
sohna road,0.32,6166.0,577.0,2.0,2.0,flat,,
sector 89,0.97,8794.0,1103.0,2.0,2.0,flat,28.4253,76.9439
sector 50,6.5,21667.0,3000.0,5.0,6.0,house,28.4178,77.0628
sector 108,0.85,4637.0,1500.0,3.0,3.0,flat,28.5134,76.983
sector 82,0.94,6569.0,1299.0,2.0,2.0,flat,28.3935,76.96
sector 84,0.73,6083.0,1026.0,2.0,2.0,flat,28.3979,76.9736
sector 7,2.25,15625.0,1440.0,3.0,3.0,house,28.4644,77.0143
sector 37d,1.8,8215.0,1983.0,4.0,3.0,flat,28.4478,76.9703
sector 33,1.15,11558.0,103.0,2.0,2.0,flat,28.442,77.0207
sector 69,1.0,5476.0,1826.0,4.0,3.0,flat,28.3966,77.0341
sector 102,1.9,14074.0,1605.0,3.0,4.0,flat,28.475,76.9715
sohna road,0.42,6422.0,564.0,2.0,2.0,flat,,
sector 107,0.25,7862.0,318.0,1.0,1.0,flat,28.5052,76.9729
sector 2,5.6,17284.0,3240.0,8.0,6.0,house,28.5095,77.032
sector 26,5.8,32222.0,1800.0,4.0,3.0,house,28.4757,77.1032
sector 6,0.38,4471.0,944.0,2.0,2.0,flat,28.4745,77.0262
sector 65,1.9,13991.0,1358.0,2.0,2.0,flat,28.403,77.069
sector 92,1.25,6200.0,2040.0,4.0,3.0,flat,28.4079,76.9153
sector 89,1.2,12526.0,1064.0,3.0,3.0,flat,28.4253,76.9439
sector 102,1.95,7561.0,2334.0,3.0,4.0,flat,28.475,76.9715
sector 81,2.3,10994.0,1893.0,3.0,4.0,flat,28.3867,76.9485
sector 70a,1.18,8138.0,1400.0,2.0,2.0,flat,,
sector 104,1.25,6779.0,1669.0,3.0,4.0,flat,28.4788,76.996
sector 81,2.26,10762.0,1900.0,3.0,4.0,flat,28.3867,76.9485
sector 102,2.4,10545.0,1957.0,4.0,4.0,flat,28.475,76.9715
manesar,0.75,4518.0,1502.0,3.0,2.0,flat,28.3515,76.9428
sector 108,2.15,4134.0,4600.0,3.0,4.0,flat,28.5134,76.983
sector 90,1.25,4854.0,2861.0,4.0,4.0,flat,28.4085,76.9369
sector 70,1.65,8462.0,1765.0,3.0,4.0,flat,28.3968,77.0233
sector 37d,0.9,6224.0,1185.0,3.0,3.0,flat,28.4478,76.9703
sector 85,1.14,6433.0,1604.0,2.0,2.0,flat,28.4042,76.9513
sector 26,15.0,33333.0,4500.0,4.0,4.0,house,28.4757,77.1032
sector 79,1.72,8398.0,2050.0,3.0,4.0,flat,28.3624,76.9787
sector 71,0.55,8607.0,600.0,2.0,2.0,flat,28.4104,77.0281
sector 21,1.6,11852.0,120.0,5.0,5.0,house,28.5134,77.0723
sector 61,1.9,22700.0,1137.0,3.0,3.0,flat,28.405,77.0963
sector 84,0.84,4870.0,1561.0,3.0,3.0,flat,28.3979,76.9736
sector 103,2.0,7491.0,2416.0,4.0,5.0,flat,28.4949,76.9845
sector 3,0.8,6154.0,1000.0,3.0,3.0,flat,28.4909,77.0176
sector 102,2.61,10046.0,2200.0,3.0,3.0,flat,28.475,76.9715
sector 95,0.4,6723.0,661.0,2.0,2.0,flat,28.4172,76.9081
sector 92,0.78,7723.0,846.0,2.0,2.0,flat,28.4079,76.9153
sector 2,2.9,18626.0,1557.0,4.0,4.0,house,28.5095,77.032
sector 66,1.32,11438.0,1048.0,2.0,2.0,flat,28.3925,77.0541
sector 113,2.35,13352.0,1930.0,3.0,4.0,flat,28.5287,77.0233
sector 91,0.87,6641.0,1148.0,2.0,2.0,flat,28.4014,76.9225
sector 56,0.6,10000.0,543.0,1.0,1.0,flat,28.4245,77.0991
sector 108,2.33,14463.0,1711.0,3.0,3.0,flat,28.5134,76.983
sector 112,5.6,11551.0,3655.35,4.0,6.0,flat,28.5189,77.0183
sector 108,0.7,4651.0,1505.0,2.0,2.0,flat,28.5134,76.983
sector 111,3.7,12542.0,2650.0,4.0,5.0,flat,28.5238,77.032
sector 80,1.4,6189.0,1922.0,3.0,4.0,flat,28.3659,76.9557
sector 77,1.09,5383.0,1833.0,3.0,4.0,flat,28.3801,76.9845
sector 85,1.08,6585.0,1200.0,2.0,2.0,flat,28.4042,76.9513
sector 109,1.3,6915.0,1701.0,3.0,2.0,flat,28.5073,77.0089
sector 77,0.92,5049.0,1602.0,3.0,3.0,flat,28.3801,76.9845
sector 41,1.65,13750.0,1200.0,1.0,1.0,house,28.4557,77.0632
sector 67a,0.56,7932.0,778.0,2.0,2.0,flat,28.396,77.0372
sector 60,3.0,12484.0,2400.0,3.0,3.0,flat,28.4003,77.0975
sector 33,1.2,8043.0,1492.0,2.0,2.0,flat,28.442,77.0207
sector 37,1.2,6593.0,1647.0,3.0,3.0,flat,28.4375,76.9999
sector 72,4.0,16032.0,2701.0,4.0,5.0,flat,28.4225,77.0211
sector 7,0.45,5000.0,900.0,3.0,2.0,house,28.4644,77.0143
sector 84,0.9,4444.0,1833.0,3.0,3.0,flat,28.3979,76.9736
sector 106,1.2,11605.0,1145.0,3.0,3.0,flat,28.5007,77.0003
sector 109,1.6,5319.0,3008.0,4.0,1.0,flat,28.5073,77.0089
sector 48,15.0,22388.0,7444.0,5.0,6.0,flat,28.4177,77.0359
sector 2,1.02,7208.0,1281.0,2.0,2.0,flat,28.5095,77.032
sector 102,1.55,9394.0,1315.0,3.0,4.0,flat,28.475,76.9715
sector 85,1.25,7180.0,1730.0,2.0,2.0,flat,28.4042,76.9513
sector 68,1.7,8500.0,1809.0,4.0,4.0,flat,28.3853,77.0484
sector 89,0.9,8145.0,1105.0,2.0,2.0,flat,28.4253,76.9439
sector 67,2.9,14167.0,2047.0,3.0,3.0,flat,28.3859,77.0608
sector 38,2.1,23333.0,900.0,2.0,7.0,house,28.4347,77.043
sector 86,1.3,6736.0,1747.0,3.0,3.0,flat,28.3986,76.9384
sector 108,0.9,7015.0,1161.0,2.0,3.0,flat,28.5134,76.983
sector 85,0.9,4532.0,1575.0,4.0,4.0,flat,28.4042,76.9513
sector 52,1.45,7632.0,1800.0,3.0,3.0,flat,28.4379,77.0785
sector 83,1.05,8571.0,1468.0,3.0,3.0,flat,28.3986,76.9647
sector 113,3.72,13985.0,2956.0,5.0,4.0,flat,28.5287,77.0233
sector 81,4.4,12571.0,3700.0,4.0,4.0,flat,28.3867,76.9485
sohna road,0.3,4011.0,743.0,2.0,2.0,flat,,
sector 7,1.95,13542.0,1440.0,2.0,2.0,house,28.4644,77.0143
sector 50,3.1,12445.0,2450.0,3.0,4.0,flat,28.4178,77.0628
sector 82a,3.85,7500.0,5140.0,5.0,6.0,house,28.3858,76.9686
sector 107,0.51,7907.0,717.0,3.0,2.0,flat,28.5052,76.9729
sector 85,2.1,7468.0,2545.0,4.0,5.0,flat,28.4042,76.9513
sector 79,1.25,8389.0,1656.0,3.0,3.0,flat,28.3624,76.9787
sohna road,0.99,8216.0,1045.0,2.0,2.0,flat,,
sector 88a,1.15,7116.0,1380.0,2.0,2.0,flat,28.4347,76.9557
sector 53,6.02,20816.0,2892.0,3.0,3.0,flat,28.4433,77.0948
sector 2,0.4,7619.0,583.0,2.0,2.0,house,28.5095,77.032
sector 12,0.38,4222.0,900.0,3.0,3.0,house,28.4723,77.032
sector 37,1.05,7500.0,1500.0,3.0,3.0,flat,28.4375,76.9999
sector 88a,1.38,6680.0,2296.0,3.0,3.0,flat,28.4347,76.9557
sector 76,1.08,5510.0,1774.0,3.0,3.0,flat,28.3935,76.9888
sector 12,0.53,4818.0,995.0,3.0,3.0,flat,28.4723,77.032
sector 83,1.05,7000.0,1618.0,3.0,3.0,flat,28.3986,76.9647
sector 92,1.07,5245.0,2040.0,4.0,3.0,flat,28.4079,76.9153
sector 108,1.2,6826.0,1550.0,3.0,2.0,flat,28.5134,76.983
sector 90,1.29,7104.0,1817.0,3.0,3.0,flat,28.4085,76.9369
sector 70a,1.68,8502.0,1900.0,3.0,3.0,flat,,
sector 81,0.31,7434.0,366.0,1.0,1.0,flat,28.3867,76.9485
sector 81,2.22,8346.0,2407.0,3.0,4.0,flat,28.3867,76.9485
sector 83,1.18,6801.0,1618.0,3.0,3.0,flat,28.3986,76.9647
sector 104,0.62,12400.0,900.0,3.0,3.0,house,28.4788,76.996
sector 108,1.2,6826.0,1275.53,3.0,3.0,flat,28.5134,76.983
sohna road,0.26,4514.0,640.0,2.0,2.0,flat,,
sector 99,1.15,6594.0,1235.0,2.0,2.0,flat,28.464,76.9614
sector 106,3.9,15918.0,2450.0,3.0,3.0,flat,28.5007,77.0003
sector 102,1.95,17287.0,1465.0,3.0,3.0,flat,28.475,76.9715
sector 92,0.82,5384.0,1221.18,3.0,3.0,flat,28.4079,76.9153
sector 65,4.7,19748.0,2380.0,3.0,3.0,flat,28.403,77.069
sector 95,0.38,5901.0,716.0,2.0,2.0,flat,28.4172,76.9081
sector 109,5.9,24280.0,2430.0,4.0,5.0,house,28.5073,77.0089
sector 67,3.4,14419.0,2134.0,3.0,4.0,flat,28.3859,77.0608
sector 107,0.3,6135.0,544.0,2.0,2.0,flat,28.5052,76.9729
sector 85,1.25,10889.0,1426.0,2.0,2.0,flat,28.4042,76.9513
sector 84,0.6,5000.0,1086.0,2.0,2.0,flat,28.3979,76.9736
sector 43,7.85,29074.0,2700.0,9.0,9.0,house,28.4629,77.0772
sector 107,0.35,6399.0,608.0,2.0,2.0,flat,28.5052,76.9729
sector 33,1.25,9025.0,1385.0,2.0,2.0,flat,28.442,77.0207
sector 69,1.55,9823.0,1428.0,3.0,3.0,flat,28.3966,77.0341
sector 7,1.75,11111.0,1575.0,4.0,2.0,house,28.4644,77.0143
sector 69,1.66,8409.0,1783.0,4.0,4.0,flat,28.3966,77.0341
sector 85,2.2,11179.0,2390.0,4.0,5.0,flat,28.4042,76.9513
sector 107,1.32,6331.0,1758.0,3.0,3.0,flat,28.5052,76.9729
sector 86,2.2,11500.0,1747.0,3.0,3.0,flat,28.3986,76.9384
sector 82a,0.75,7500.0,1000.0,2.0,2.0,flat,28.3858,76.9686
sector 90,0.85,4404.0,1679.0,3.0,4.0,flat,28.4085,76.9369
sector 52,0.29,11600.0,278.0,1.0,1.0,flat,28.4379,77.0785
sector 105,0.42,4200.0,1111.0,3.0,2.0,flat,28.4952,77.0114
sector 74,1.47,10954.0,1281.0,2.0,2.0,flat,28.4158,77.0118
sector 55,1.64,10123.0,1620.0,3.0,3.0,house,28.4281,77.11
sector 79,1.45,10211.0,1578.0,2.0,2.0,flat,28.3624,76.9787
sector 85,1.18,10094.0,1420.0,2.0,3.0,flat,28.4042,76.9513
sector 71,1.2,7407.0,1466.0,3.0,3.0,flat,28.4104,77.0281
sector 109,1.68,9628.0,1579.0,3.0,3.0,flat,28.5073,77.0089
sector 92,0.8,4695.0,1893.0,4.0,4.0,flat,28.4079,76.9153
sector 79,1.9,8837.0,1946.0,3.0,4.0,flat,28.3624,76.9787
sector 12,2.0,14815.0,1350.0,5.0,5.0,house,28.4723,77.032
sector 86,1.55,8031.0,1900.0,3.0,3.0,flat,28.3986,76.9384
sector 105,1.3,11556.0,1125.0,3.0,3.0,house,28.4952,77.0114
sector 37,0.55,8221.0,669.0,1.0,1.0,flat,28.4375,76.9999
sector 84,1.35,9643.0,1750.0,3.0,3.0,flat,28.3979,76.9736
sector 63a,3.5,25926.0,1350.0,3.0,3.0,flat,28.3923,77.0888
sector 45,2.25,7826.0,3194.0,4.0,4.0,flat,28.4466,77.066
sector 4,0.67,9795.0,76.0,3.0,3.0,house,28.4738,77.0107
sector 65,2.5,15152.0,1493.0,3.0,3.0,flat,28.403,77.069
sector 70,2.0,8333.0,2172.0,4.0,5.0,flat,28.3968,77.0233
sector 66,2.7,9768.0,2501.0,4.0,4.0,flat,28.3925,77.0541
sector 79,2.69,12500.0,2152.0,3.0,4.0,flat,28.3624,76.9787
sector 72,3.3,15103.0,2185.0,3.0,4.0,flat,28.4225,77.0211
sector 109,1.8,7073.0,2000.0,3.0,3.0,flat,28.5073,77.0089
sector 86,1.72,8917.0,1746.0,3.0,3.0,flat,28.3986,76.9384
sector 85,1.15,10017.0,1380.0,2.0,2.0,flat,28.4042,76.9513
sector 2,0.95,9596.0,1100.0,2.0,2.0,flat,28.5095,77.032
sector 108,1.6,7988.0,1500.29,3.0,4.0,flat,28.5134,76.983
sector 70a,1.27,9777.0,1449.0,2.0,2.0,flat,,
sector 70,1.66,14249.0,1527.0,3.0,5.0,flat,28.3968,77.0233
sector 66,3.0,14286.0,2100.0,4.0,5.0,flat,28.3925,77.0541
sector 113,1.65,10450.0,1420.0,3.0,2.0,flat,28.5287,77.0233
sector 70,1.3,5601.0,1865.0,3.0,3.0,flat,28.3968,77.0233
sector 79,1.25,7716.0,1212.0,3.0,3.0,flat,28.3624,76.9787
sohna road,0.45,8475.0,590.0,2.0,2.0,flat,,
sector 56,1.35,10385.0,1275.0,3.0,2.0,flat,28.4245,77.0991
sector 85,1.17,7002.0,1660.0,2.0,2.0,flat,28.4042,76.9513
sector 7,1.35,4545.0,330.0,4.0,5.0,house,28.4644,77.0143
sohna road,6.25,6944.0,9000.0,3.0,3.0,house,,
sector 81,0.6,6667.0,1000.0,2.0,2.0,flat,28.3867,76.9485
sector 86,0.67,5099.0,1231.0,2.0,2.0,flat,28.3986,76.9384
sector 104,1.5,9677.0,1403.0,2.0,2.0,flat,28.4788,76.996
sector 66,8.8,41608.0,2115.0,4.0,4.0,house,28.3925,77.0541
sector 54,1.55,7381.0,2000.0,3.0,3.0,flat,28.4348,77.1089
sector 74,1.52,13345.0,1250.0,2.0,2.0,flat,28.4158,77.0118
sector 89,1.14,8000.0,1581.0,3.0,3.0,flat,28.4253,76.9439
sector 69,1.7,8433.0,1819.0,4.0,4.0,flat,28.3966,77.0341
sector 110,3.4,10000.0,3000.0,4.0,5.0,flat,28.5145,77.0197
sector 50,6.8,31481.0,2160.0,4.0,5.0,house,28.4178,77.0628
sector 103,1.9,5682.0,3716.0,3.0,4.0,flat,28.4949,76.9845
sector 5,1.0,6667.0,1500.0,1.0,1.0,house,28.4794,77.0176
gwal pahari,0.56,6054.0,1028.0,2.0,2.0,flat,28.4484,77.021
sohna road,0.55,7353.0,828.0,2.0,2.0,flat,,
sector 81,2.25,10755.0,2090.0,3.0,4.0,flat,28.3867,76.9485
sector 109,5.5,21603.0,2430.0,4.0,4.0,house,28.5073,77.0089
sector 28,6.0,22222.0,2700.0,4.0,4.0,house,28.4728,77.0865
sector 48,8.2,25309.0,3240.0,3.0,3.0,house,28.4177,77.0359
sector 37,1.44,7251.0,2211.0,3.0,3.0,flat,28.4375,76.9999
sector 109,1.87,8698.0,2150.0,3.0,4.0,house,28.5073,77.0089
sector 69,2.06,11388.0,1640.0,3.0,3.0,flat,28.3966,77.0341
sector 109,1.8,8867.0,1910.0,3.0,3.0,flat,28.5073,77.0089
sector 84,0.89,4369.0,1833.0,3.0,3.0,flat,28.3979,76.9736
sector 49,2.51,12179.0,2061.0,3.0,3.0,flat,28.4121,77.048
sector 33,1.25,9025.0,1539.0,2.0,2.0,flat,28.442,77.0207
sector 85,0.9,5671.0,1436.0,3.0,3.0,flat,28.4042,76.9513
sector 111,3.65,12373.0,2670.0,4.0,5.0,flat,28.5238,77.032
manesar,0.9,3935.0,2070.0,3.0,3.0,flat,28.3515,76.9428
sector 69,2.0,9950.0,1819.0,4.0,4.0,flat,28.3966,77.0341
sector 90,1.65,6980.0,2139.0,4.0,4.0,flat,28.4085,76.9369
sector 14,4.5,20000.0,2778.0,5.0,5.0,house,28.4711,77.0454
sector 37d,1.6,7303.0,2000.0,4.0,3.0,flat,28.4478,76.9703
sector 76,1.92,11794.0,1628.0,3.0,3.0,flat,28.3935,76.9888
sector 65,2.8,14177.0,2194.0,4.0,4.0,flat,28.403,77.069
sector 37,0.95,5702.0,1578.0,2.0,2.0,flat,28.4375,76.9999
sector 13,1.5,10519.0,1426.0,2.0,2.0,house,28.4757,77.0392
sector 12,0.9,13333.0,675.0,2.0,4.0,house,28.4723,77.032
sector 57,4.6,17037.0,2700.0,6.0,6.0,house,28.4232,77.0752
sector 54,3.85,16446.0,2119.0,3.0,3.0,flat,28.4348,77.1089
sector 109,2.22,10597.0,1896.0,3.0,3.0,flat,28.5073,77.0089
sohna road,0.38,5067.0,750.0,2.0,2.0,flat,,
sohna road,0.25,3671.0,681.0,2.0,2.0,flat,,
sohna road,0.32,5517.0,644.0,2.0,2.0,flat,,
sector 47,1.15,4646.0,275.0,3.0,3.0,house,28.4276,77.0492
sector 62,9.95,20996.0,3933.0,4.0,6.0,flat,28.4139,77.0886
sector 77,1.08,5400.0,1810.0,3.0,4.0,flat,28.3801,76.9845
sector 50,10.56,32593.0,3240.0,5.0,5.0,house,28.4178,77.0628
sector 90,0.7,5178.0,1224.0,2.0,2.0,flat,28.4085,76.9369
sector 82,0.67,5826.0,1150.0,2.0,2.0,flat,28.3935,76.96
sector 56,2.45,8167.0,2900.0,4.0,4.0,flat,28.4245,77.0991
sector 81,2.4,11412.0,1903.0,3.0,4.0,flat,28.3867,76.9485
sector 33,1.55,11923.0,1444.0,3.0,3.0,flat,28.442,77.0207
sector 86,1.5,9740.0,1780.0,3.0,3.0,flat,28.3986,76.9384
sector 70,1.65,8462.0,1586.0,3.0,4.0,flat,28.3968,77.0233
sohna road,0.26,4514.0,640.0,2.0,2.0,flat,,
sector 24,4.25,13281.0,3201.0,3.0,4.0,flat,28.4939,77.1038
sector 67a,0.53,8968.0,657.0,2.0,2.0,flat,28.396,77.0372
sector 104,2.23,9911.0,2359.0,3.0,4.0,flat,28.4788,76.996
sohna road,0.38,6312.0,602.0,2.0,2.0,flat,,
