price,area,locality,property_type,bedroom_num,latitude,longitude
0.5,950,Virar,Apartment,2,19.46812439,72.80107117
0.3,500,Virar,Apartment,1,19.44368935,72.80039215
0.84,400,Dahisar,Apartment,1,19.24602127,72.86626434
2.1,950,Malad,Apartment,2,19.18826675,72.85887146
8.45,2022,Worli,Apartment,3,19.0063858,72.8287735
2.82,1290,Wadala,Apartment,2,19.03352356,72.86917114
3.49,1260,Parel,Apartment,2,19.0007782,72.83830261
1.44,748,Dahisar,Apartment,2,19.24886703,72.86382294
11.39,3400,Dadar,Apartment,4,19.01149368,72.84975433
11.19,3400,Wadala,Apartment,4,19.01146507,72.84980774
7.85,2255,Wadala,Apartment,3,19.0109005,72.84886932
6.25,1638,Lower Parel,Apartment,3,19.00509453,72.82874298
0.35,655,Taloja,Apartment,1,19.06234169,73.12023163
7.5,1995,Worli,Apartment,3,19.00505638,72.82872009
3.15,1337,Wadala,Apartment,2,19.03682899,72.87928009
3.69,1400,Wadala,Apartment,3,19.03352356,72.86917114
4.9,1250,Lower Parel,Apartment,2,19.00477219,72.82813263
6.5,1400,Lower Parel,Apartment,3,19.00477219,72.82813263
1.7,1200,Kharghar,Apartment,3,19.03498077,73.07767487
7.85,1853,Lower Parel,Apartment,3,19.00543976,72.82811737
5.5,1152,Sewri,Apartment,3,18.99291992,72.84759521
7.95,2255,Wadala,Apartment,3,19.01149559,72.84975433
3.45,1260,Parel,Apartment,2,19.0006218,72.83828735
0.66,732,Kalyan,Apartment,2,19.24440956,73.12325287
0.59,628,Kalyan,Apartment,2,19.2572937,73.14887238
0.49,415,Dombivali,Apartment,1,19.20902634,73.08127594
0.41,357,Dombivali,Apartment,1,19.20902634,73.08127594
0.47,405,Dombivali,Apartment,1,19.20902634,73.08127594
0.64,551,Dombivali,Apartment,2,19.20902634,73.08127594
0.45,389,Dombivali,Apartment,1,19.20902634,73.08127594
3.83,833,Ville Parle,Apartment,3,19.09784126,72.85115814
5.91,1284,Ville Parle,Apartment,3,19.09784126,72.85115814
4.82,1047,Ville Parle,Apartment,3,19.09784126,72.85115814
3.82,831,Ville Parle,Apartment,2,19.09784126,72.85115814
3.34,725,Ville Parle,Apartment,2,19.09784126,72.85115814
5.59,1216,Ville Parle,Apartment,3,19.09784126,72.85115814
6.48,1408,Ville Parle,Apartment,4,19.09784126,72.85115814
5.43,1180,Ville Parle,Apartment,3,19.09784126,72.85115814
3.99,867,Ville Parle,Apartment,3,19.09784126,72.85115814
0.43,506,Kalyan,Apartment,1,19.25707054,73.14942932
1.65,850,Ghatkopar,Apartment,2,19.07974625,72.90849304
0.53,1006,Taloje,Apartment,2,19.07429886,73.11659241
1.0,1125,Dombivli,Apartment,2,19.22516632,73.0796814
3.35,944,Parel,Apartment,2,19.00339317,72.84760284
4.5,1293,Parel,Apartment,3,19.00339317,72.84760284
5.21,1590,Parel,Apartment,3,19.00339317,72.84760284
5.21,1539,Byculla,Apartment,3,18.9732933,72.83237457
3.5,800,Andheri,Apartment,2,19.13805008,72.82532501
2.25,550,Vile Parle,Apartment,1,19.10651779,72.84165955
25.0,5000,Juhu,Independent House,6,19.11050224,72.82448578
7.5,1488,Vile Parle,Apartment,3,19.1133461,72.83358002
12.53,2368,Vile Parle,Apartment,4,19.11533356,72.83634949
12.52,2367,Vile Parle,Apartment,4,19.11533356,72.83634949
8.45,1800,Juhu,Apartment,3,19.11704445,72.82415009
8.48,1803,Vile Parle,Apartment,3,19.11533356,72.83634949
8.47,1802,Vile Parle,Apartment,3,19.11533356,72.83634949
8.46,1801,Juhu,Apartment,3,19.11704445,72.82415009
0.22,320,Dombivli,Apartment,1,19.22516441,73.0796814
0.56,590,Kasaradavali Thane,Apartment,1,19.27029419,72.96857452
0.68,723,Kasaradavali Thane,Apartment,2,19.26808357,72.96931458
1.5,870,Powai,Apartment,2,19.12211418,72.90531921
18.0,2900,Vile Parle,Apartment,4,19.10562515,72.82797241
4.79,1667,Wadala,Apartment,3,19.02209282,72.86715698
0.55,692,Kalyan,Apartment,1,19.25814056,73.13052368
2.79,1037,Wadala,Apartment,2,19.02209282,72.86715698
0.39,650,Naigaon,Apartment,1,19.36510086,72.86039734
2.49,960,Wadala,Apartment,2,19.02209282,72.86715698
0.46,960,Vasai,Apartment,2,19.40147781,72.85066986
0.53,426,Kandivali,Apartment,1,19.21039963,72.85001373
0.98,990,Kalyan,Apartment,2,19.25211143,73.13147736
1.45,678,Dahisar,Apartment,2,19.25749969,72.86499786
1.11,720,Koper Khairane,Apartment,2,19.10614777,73.00431824
2.4,1300,Kandivali,Apartment,3,19.21073532,72.86312866
1.39,649,Dahisar,Apartment,2,19.25749969,72.86499786
0.63,975,Vasai,Apartment,2,19.3470211,72.79898834
0.53,400,Kandivali,Apartment,1,19.21249199,72.83099365
0.91,475,Kandivali,Apartment,1,19.20679283,72.83343506
0.82,382,Dahisar,Apartment,1,19.25749969,72.86499786
1.81,1100,Bhandup,Apartment,3,19.14140701,72.93034363
7.6,2195,Goregaon,Apartment,3,19.17131424,72.86444855
0.54,725,Dombivali,Apartment,1,19.22131729,73.10643768
7.4,2195,Goregaon,Apartment,3,19.17131424,72.86444855
1.1,450,Goregaon,Apartment,1,19.17366028,72.87387085
0.95,350,Chinchpokli,Apartment,1,18.98382568,72.833992
7.0,1450,Bandra,Apartment,3,19.05614471,72.83631897
0.5,980,Ambivli,Apartment,2,19.26741028,73.17338562
1.4,1640,Kalyan,Apartment,3,19.24463844,73.12352753
2.2,820,Malad,Apartment,2,19.1762619,72.86266327
1.2,700,Malad,Apartment,1,19.17659569,72.86248779
0.4,570,Ambivli,Apartment,1,19.26741028,73.17338562
0.55,480,Nerul,Apartment,1,19.0361557,73.02041626
0.54,410,Kandivali,Apartment,1,19.20061684,72.82655334
1.19,569,Dahisar,Apartment,2,19.24602127,72.86626434
1.25,1100,Kharghar,Apartment,2,19.07296562,73.07965088
0.54,630,Thane,Apartment,1,19.26133537,72.95703888
1.15,551,Dahisar,Apartment,2,19.24602127,72.86626434
0.69,950,Vasai,Apartment,2,19.36428833,72.80780792
1.25,1270,Mira Road,Apartment,2,19.28289413,72.87917328
1.25,1250,Mira Road,Apartment,2,19.28289413,72.87917328
1.35,1092,Kalyan,Apartment,2,19.25463867,73.13808441
2.1,1000,Sion,Apartment,2,19.04315567,72.87034607
0.42,481,Kalyan,Apartment,1,19.26140785,73.12130737
0.3,601,Virar,Apartment,1,19.46809959,72.79780579
0.41,950,Virar,Apartment,2,19.46809959,72.79780579
0.57,950,Virar,Apartment,2,19.47089958,72.80870056
0.39,950,Virar,Apartment,2,19.47014618,72.79947662
0.38,700,Virar,Apartment,1,19.48170471,72.79078674
0.38,900,Virar,Apartment,2,19.46796227,72.80651855
0.33,650,Virar,Apartment,1,19.46906281,72.80033875
0.3,600,Virar,Apartment,1,19.46223068,72.77992249
0.41,950,Vangani,Apartment,2,19.46223068,72.77992249
0.45,950,Virar,Apartment,2,19.46812439,72.80107117
0.5,950,Virar,Apartment,2,19.46812439,72.80107117
0.3,500,Virar,Apartment,1,19.44368935,72.80039215
0.84,400,Dahisar,Apartment,1,19.24602127,72.86626434
2.1,950,Malad,Apartment,2,19.18826675,72.85887146
8.45,2022,Worli,Apartment,3,19.0063858,72.8287735
2.82,1290,Wadala,Apartment,2,19.03352356,72.86917114
3.49,1260,Parel,Apartment,2,19.0007782,72.83830261
1.44,748,Dahisar,Apartment,2,19.24886703,72.86382294
11.39,3400,Dadar,Apartment,4,19.01149368,72.84975433
11.19,3400,Wadala,Apartment,4,19.01146507,72.84980774
0.99,1091,Mira Road,Apartment,2,19.29721451,72.87187958
2.1,550,Bandra,Apartment,1,19.05565643,72.82774353
2.2,800,Santacruz,Apartment,2,19.08271599,72.83628082
2.5,550,Bandra,Apartment,1,19.05635643,72.8288269
0.75,700,Kharghar,Apartment,1,19.03484917,73.07676697
2.35,750,Khar,Apartment,2,19.07042885,72.83401489
6.0,1000,Bandra,Apartment,2,19.04559326,72.82141113
0.88,540,Bhayandar,Apartment,1,19.26326942,72.87560272
1.22,950,Bhayandar,Apartment,2,19.26326942,72.87560272
1.3,1552,Kalyan,Apartment,3,19.25786209,73.13034058
2.63,1000,Bandra,Apartment,2,19.06643867,72.85619354
0.45,557,Kalyan,Apartment,1,19.25786209,73.13034058
0.4,955,Virar,Apartment,2,19.47014618,72.79947662
2.2,900,Mulund,Apartment,2,19.18943405,72.83280945
2.3,900,Andheri,Apartment,2,19.14878845,72.82951355
5.5,1500,Andheri,Apartment,3,19.12998199,72.82476044
3.0,1445,Sion,Apartment,3,19.0515976,72.87512207
3.05,1486,Bhandup,Apartment,3,19.14082146,72.93312836
2.5,4000,Uttan,Villa,3,19.2899456,72.79027557
0.82,775,Bhayandar,Apartment,1,19.30349541,72.83396149
0.75,980,Vasai,Apartment,2,19.34662247,72.79890442
0.74,975,Vasai,Apartment,2,19.34662247,72.79890442
0.47,725,Vasai,Apartment,1,19.3470211,72.79898834
0.56,730,Vasai,Apartment,1,19.34662247,72.79890442
0.54,725,Vasai,Apartment,1,19.34662247,72.79890442
0.65,950,Vasai,Apartment,2,19.36271858,72.8033371
0.44,645,Vasai,Apartment,1,19.36271858,72.8033371
0.65,950,Vasai,Apartment,2,19.36271858,72.8033371
3.76,1500,Kandivali,Apartment,3,19.2134037,72.87599945
0.88,780,Koper Khairane,Apartment,1,19.10671425,73.00376129
0.55,543,Thane,Apartment,1,19.25825119,72.96395874
1.25,750,Goregaon,Apartment,1,19.1685009,72.8710022
2.11,999,Mulund,Apartment,2,19.16602707,72.93453979
2.1,1000,Sion,Apartment,2,19.04315567,72.87034607
6.65,2535,Goregaon,Apartment,3,19.15296745,72.8793335
4.5,1000,Vile Parle,Apartment,2,19.10533142,72.83865356
1.35,473,Mulund,Apartment,1,19.16602707,72.93453979
1.35,1092,Kalyan,Apartment,2,19.25463867,73.13808441
2.1,1000,Sion,Apartment,2,19.04315567,72.87034607
0.42,481,Kalyan,Apartment,1,19.26140785,73.12130737
3.45,1600,Borivali,Apartment,3,19.2212677,72.85808563
11.5,2965,Powai,Apartment,4,19.11348724,72.91153717
0.94,1015,Mira Road,Apartment,2,19.28838921,72.86481476
2.05,832,Mulund,Apartment,2,19.16048431,72.94541931
2.81,1225,Powai,Apartment,3,19.10513687,72.90042877
0.95,1057,Mira Road,Apartment,2,19.28838921,72.86481476
0.67,900,Thakurli,Apartment,2,19.22567177,73.10028076
0.32,225,Malad,Apartment,1,19.20177078,72.8190155
3.1,2450,Koper Khairane,Apartment,3,19.09823799,73.00875092
1.95,1320,Ghansoli,Apartment,2,19.11689186,73.00537872
0.3,655,Virar,Apartment,1,19.46689034,72.7970047
3.1,1450,Nerul,Apartment,3,19.04163551,73.00876617
1.5,1100,Kharghar,Apartment,2,19.07082176,73.08248138
4.6,1600,Kandivali,Apartment,3,19.20956993,72.86997223
0.65,690,Mira Road,Apartment,1,19.28332329,72.88627625
0.94,925,Mira Road,Apartment,2,19.28332329,72.88627625
4.73,2123,Ghatkopar,Apartment,4,19.08897018,72.91618347
0.85,550,Kandivali,Apartment,1,19.19749641,72.87303925
0.58,1561,Neral,Independent House,3,19.01986313,73.32506561
1.18,780,Kandivali,Apartment,2,19.20280075,72.82180786
1.45,678,Dahisar,Apartment,2,19.25749969,72.86499786
1.11,720,Koper Khairane,Apartment,2,19.10614777,73.00431824
2.4,1300,Kandivali,Apartment,3,19.21073532,72.86312866
1.39,649,Dahisar,Apartment,2,19.25749969,72.86499786
0.63,975,Vasai,Apartment,2,19.3470211,72.79898834
0.53,400,Kandivali,Apartment,1,19.21249199,72.83099365
0.91,475,Kandivali,Apartment,1,19.20679283,72.83343506
0.82,382,Dahisar,Apartment,1,19.25749969,72.86499786
1.81,1100,Bhandup,Apartment,3,19.14140701,72.93034363
7.6,2195,Goregaon,Apartment,3,19.17131424,72.86444855
0.54,725,Dombivali,Apartment,1,19.22131729,73.10643768
7.4,2195,Goregaon,Apartment,3,19.17131424,72.86444855
0.86,700,Kalyan,Apartment,2,19.24199867,73.14349365
1.5,700,Kandivali,Apartment,1,19.20201874,72.85731506
0.2,550,Vasai,Apartment,1,19.38796616,72.85752869
0.89,475,Chembur,Apartment,1,19.04327011,72.90447235
0.35,950,Titwala,Apartment,2,19.29598045,73.20859528
0.33,950,Titwala,Apartment,2,19.30306435,73.22434235
0.92,490,Kurla,Apartment,1,19.05988312,72.88331604
0.33,950,Titwala,Apartment,2,19.29598045,73.20859528
0.89,475,Chembur,Apartment,1,19.04327011,72.90447235
0.35,950,Titwala,Apartment,2,19.29598045,73.20859528
0.33,950,Titwala,Apartment,2,19.30306435,73.22434235
0.92,490,Kurla,Apartment,1,19.05988312,72.88331604
0.33,950,Titwala,Apartment,2,19.29598045,73.20859528
0.22,600,Titwala,Apartment,1,19.29598045,73.20859528
0.34,620,Ulhasnagar,Apartment,1,21.54608727,74.46282196
0.53,550,Kharghar,Apartment,1,19.08797264,73.08130646
0.87,500,Seawoods,Apartment,1,19.02103233,73.01534271
1.9,900,Goregaon,Apartment,2,19.17364311,72.85669708
7.3,1430,Goregaon,Apartment,3,19.17131424,72.86444855
1.75,980,Kandivali,Apartment,2,19.2172184,72.82963562
1.4,700,Goregaon,Apartment,2,19.170784,72.87496185
1.75,1000,Kandivali,Apartment,2,19.19798088,72.87248993
2.7,900,Andheri,Apartment,2,19.12574959,72.86110687
2.6,754,Santacruz,Apartment,2,19.07531738,72.84923553
1.65,450,Dadar,Apartment,1,19.00971603,72.84315491
1.12,950,Powai,Apartment,2,19.12304306,72.92073822
1.73,1580,Mira Road,Apartment,3,19.28553391,72.87705994
1.1,482,Malad,Apartment,1,19.17944527,72.84520721
1.5,1200,Bhayandar,Apartment,3,19.2838974,72.95481873
1.09,1233,Bhayandar,Apartment,2,19.29522705,72.86496735
3.1,1486,Bhandup,Apartment,3,19.14082146,72.93312836
0.95,420,Ghatkopar,Apartment,1,19.09126663,72.90485382
1.3,700,Sion,Apartment,1,19.05274773,72.87321472
0.58,600,Kalyan,Apartment,1,19.26094437,73.13653564
0.66,679,Mira Road,Apartment,1,19.28800583,72.87633514
0.96,525,Kandivali,Apartment,1,19.19696999,72.8759079
0.64,675,Mira Road,Apartment,1,19.28800583,72.87633514
3.5,1750,Kandivali,Apartment,3,19.19594383,72.87178802
2.82,1500,Kandivali,Apartment,3,19.20181656,72.86830902
0.29,555,Naigaon,Apartment,1,19.36317062,72.88471985
0.59,550,Kalyan,Apartment,2,19.25698471,73.1344223
3.25,1400,Kandivali,Apartment,3,19.19989395,72.87384033
3.75,1600,Kandivali,Apartment,3,19.20077324,72.87548828
4.25,1800,Kandivali,Apartment,4,19.19989395,72.87384033
2.25,1250,Borivali,Apartment,2,19.2177639,72.84664154
0.65,736,Mira Road,Apartment,1,19.29721451,72.87187958
9.5,2250,Powai,Apartment,3,19.11348724,72.91153717
2.5,1400,Kandivali,Apartment,3,19.20050049,72.873703
6.25,2200,Kandivali,Apartment,4,19.20077324,72.87548828
1.83,1100,Bhandup,Apartment,3,19.14140701,72.93034363
0.68,739,Mira Road,Apartment,1,19.29721451,72.87187958
1.22,572,Kandivali,Apartment,2,19.20258904,72.82205963
4.15,1495,Powai,Apartment,3,19.11490059,72.90087891
4.0,1495,Powai,Apartment,3,19.11504173,72.90060425
2.36,890,Kandivali,Apartment,2,19.21146965,72.86943817
0.77,757,Mira Road,Apartment,1,19.29721451,72.87187958
0.75,731,Mira Road,Apartment,1,19.29721451,72.87187958
3.75,1019,Deonar,Apartment,2,19.04792976,72.91957092
1.7,860,Kandivali,Apartment,2,19.19611168,72.87049866
0.81,394,Kandivali,Apartment,1,19.20258904,72.82205963
0.95,900,Thane,Apartment,2,19.28334618,72.95620728
3.76,1500,Kandivali,Apartment,3,19.2134037,72.87599945
0.95,1030,Mira Road,Apartment,2,19.27368927,72.86976624
0.15,518,Neral,Apartment,1,19.01991463,73.32504272
0.46,575,Mira Road,Apartment,1,19.27721214,72.88743591
0.51,360,Mira Road,Apartment,1,19.27208519,72.88573456
3.3,1342,Wadala,Apartment,3,19.02526665,72.87575531
4.0,1644,Vikhroli,Apartment,4,19.10897064,72.9233551
6.25,1494,Byculla,Apartment,3,18.98055077,72.83454132
7.85,2040,Byculla,Apartment,3,18.98189735,72.83821106
8.21,2130,Byculla,Apartment,4,18.98189735,72.83821106
5.89,1333,Mahalaxmi,Apartment,3,18.98426056,72.81542206
3.11,822,Dadar,Apartment,2,19.0208168,72.83903503
4.39,1176,Prabhadevi,Apartment,3,19.01498032,72.82868195
4.21,1176,Prabhadevi,Apartment,3,19.01498032,72.82868195
5.99,1566,Dadar,Apartment,3,19.02109528,72.83779144
6.25,1590,Prabhadevi,Apartment,3,19.01498032,72.82868195
3.45,984,Sion,Apartment,2,19.03442001,72.85756683
5.25,1472,Sion,Apartment,3,19.04369926,72.87090302
5.65,1597,Sion,Apartment,3,19.04369926,72.87090302
7.95,2072,Sion,Apartment,4,19.03442001,72.85756683
2.61,768,Wadala,Apartment,2,19.02209282,72.86715698
4.65,1386,Wadala,Apartment,3,19.02209282,72.86715698
5.71,1892,Wadala,Apartment,4,19.02209282,72.86715698
6.75,1560,Lower Parel,Apartment,3,19.00179672,72.8249588
7.99,1920,Lower Parel,Apartment,4,19.00179672,72.8249588
8.99,2160,Lower Parel,Apartment,4,19.00179672,72.8249588
3.13,896,Sion,Apartment,2,19.03820419,72.86901855
1.9,950,Malad,Apartment,2,19.18683434,72.8336792
2.2,885,Goregaon,Apartment,2,19.16257477,72.83396149
2.7,1100,Goregaon,Apartment,2,19.16894722,72.84313965
3.8,1500,Goregaon,Apartment,3,19.16894722,72.84313965
3.5,1390,Mulund,Apartment,3,19.17477226,72.94526672
1.0,550,Mulund,Apartment,1,19.15052414,72.96657562
2.58,1050,Thane,Apartment,3,19.25787544,72.98234558
2.15,1000,Sion,Apartment,2,19.04315567,72.87034607
1.28,590,Borivali,Apartment,1,19.24633408,72.84726715
1.88,658,Borivali,Apartment,2,19.24713135,72.84962463
2.6,1300,Borivali,Apartment,3,19.24896622,72.84709167
1.65,725,Borivali,Apartment,1,19.23609924,72.83381653
1.75,680,Borivali,Apartment,2,19.24723816,72.84972382
2.1,1000,Sion,Apartment,2,19.04315567,72.87034607
2.1,1000,Sion,Apartment,2,19.04315567,72.87034607
2.35,898,Borivali,Apartment,2,19.24999428,72.84877777
2.2,1000,Sion,Apartment,2,19.04315567,72.87034607
6.0,2700,Dadar,Apartment,4,19.25493622,72.85678101
1.65,450,Dadar,Apartment,1,19.00971603,72.84315491
1.12,950,Powai,Apartment,2,19.12304306,72.92073822
0.93,510,Kurla,Apartment,1,19.05988312,72.88331604
0.65,640,Kamothe,Apartment,1,19.01424408,73.09292603
0.93,505,Kurla,Apartment,1,19.05988312,72.88331604
1.9,1875,Kharghar,Apartment,3,19.07116699,73.07059479
1.2,836,Thane,Apartment,2,19.22584152,72.99420166
0.83,1123,Mahim,Apartment,2,19.0501709,73.06781769
1.99,880,Dahisar,Apartment,2,19.25939941,72.85485077
1.91,850,Dahisar,Apartment,3,19.25365639,72.86353302
0.88,450,Dahisar,Apartment,1,19.25365639,72.86353302
2.0,710,Andheri,Apartment,2,19.11660957,72.87182617
0.91,450,Dahisar,Apartment,1,19.25365639,72.86353302
4.15,3200,Kharghar,Apartment,4,19.04623985,73.06303406
1.5,650,Mulund,Apartment,2,19.15052414,72.96657562
2.58,925,Borivali,Apartment,2,19.25038719,72.84858704
2.28,950,Thane,Apartment,2,19.25787544,72.98234558
2.49,1050,Thane,Apartment,3,19.25787544,72.98234558
0.98,508,Dahisar,Apartment,1,19.25867653,72.86499786
1.0,550,Mulund,Apartment,1,19.15052414,72.96657562
2.58,1050,Thane,Apartment,3,19.25787544,72.98234558
2.15,1000,Sion,Apartment,2,19.04315567,72.87034607
1.42,800,Thane,Apartment,2,19.23047066,72.99354553
0.5,600,Kalyan,Apartment,1,19.26094437,73.13653564
1.6,647,Kandivali,Apartment,2,19.20323944,72.84210968
2.15,1000,Kandivali,Apartment,3,19.19749641,72.87303925
3.12,1107,Kandivali,Apartment,3,19.20884323,72.83286285
1.4,738,Thane,Apartment,2,19.23047066,72.99354553
0.68,711,Mira Road,Apartment,1,19.28165245,72.88603973
0.65,850,Nalasopara,Apartment,2,19.40457916,72.82557678
2.5,850,Malad,Apartment,2,19.17734146,72.87755585
0.54,545,Goregaon,Apartment,1,19.1560955,72.88613892
0.3,625,Nalasopara,Apartment,1,19.41014671,72.78446198
0.68,700,Kalamboli,Apartment,1,19.03602791,73.09107208
11.98,2800,Prabhadevi,Apartment,4,19.01537514,72.83368683
0.87,500,Bhandup,Apartment,1,19.15823555,72.93297577
1.35,700,Bhandup,Apartment,2,19.15823555,72.93307495
1.7,900,Bhandup,Apartment,2,19.16054344,72.93386078
1.22,630,Kanjurmarg,Apartment,2,19.13713264,72.92998505
2.18,545,Santacruz,Apartment,1,19.08248138,72.83635712
0.93,510,Kurla,Apartment,1,19.05988312,72.88331604
0.65,640,Kamothe,Apartment,1,19.01424408,73.09292603
0.46,435,Kharghar,Apartment,1,19.0501709,73.06781769
0.49,425,Mira Road,Apartment,1,19.29257584,72.86343384
3.53,1250,Thane,Apartment,3,19.25787544,72.98234558
1.75,800,Chembur,Apartment,2,19.04581451,72.89766693
3.52,1260,Thane,Apartment,3,19.25787544,72.98234558
3.55,1240,Thane,Apartment,3,19.25787544,72.98234558
1.05,668,Bhandup,Apartment,1,19.15223312,72.9315033
3.59,1250,Thane,Apartment,3,19.25787544,72.98234558
1.36,552,Chembur,Apartment,1,19.0512085,72.88928986
1.3,530,Chembur,Apartment,1,19.05119514,72.88931274
0.3,630,Badlapur,Apartment,1,19.17462158,73.23958588
2.31,948,Thane,Apartment,2,19.25787544,72.98234558
0.98,762,Chembur,Apartment,1,19.06575012,72.89601135
1.85,1150,Chembur,Apartment,2,19.06999588,72.89531708
0.92,727,Chembur,Apartment,1,19.0688343,72.89618683
1.61,1150,Chembur,Apartment,2,19.04689407,72.89122009
1.75,1250,Chembur,Apartment,2,19.04689407,72.89122009
0.26,330,Bhayandar,Apartment,1,19.27720451,72.88535309
0.88,1100,Thane,Apartment,3,19.25901031,72.9566803
2.55,1250,Chembur,Apartment,3,19.06728935,72.89926147
1.75,600,Andheri,Apartment,1,19.1284523,72.82001495
1.42,1000,Kandivali,Apartment,2,19.20456123,72.86461639
2.0,1103,Sion,Apartment,2,19.05169296,72.86916351
1.42,1000,Kandivali,Apartment,2,19.20456123,72.86461639
0.6,590,Thane,Apartment,1,19.25863075,72.97438049
0.76,620,Thane,Apartment,1,19.26084709,72.97283936
3.5,1100,Bandra,Apartment,1,19.06538773,72.82581329
0.63,685,Mira Road,Apartment,1,19.27972221,72.88388824
0.96,915,Thane,Apartment,2,19.26404572,72.97434998
0.54,505,Kalyan,Apartment,1,19.26259613,73.13765717
3.74,1334,Kandivali,Apartment,3,19.20884323,72.83286285
2.85,1700,Thane,Apartment,3,19.18860817,72.97050476
0.71,780,Mira Road,Apartment,1,19.28842545,72.86907196
0.92,1150,Kharghar,Apartment,2,19.0662384,73.0579071
0.89,1000,Mira Road,Apartment,1,19.29388237,72.87149048
3.4,1650,Bhandup,Apartment,3,19.14082146,72.93312836
0.38,680,Taloja,Apartment,1,19.08868599,73.10945892
2.0,1215,Sion,Apartment,2,19.05169296,72.86916351
1.42,800,Thane,Apartment,2,19.23047066,72.99354553
0.5,600,Kalyan,Apartment,1,19.26094437,73.13653564
1.6,647,Kandivali,Apartment,2,19.20323944,72.84210968
2.15,1000,Kandivali,Apartment,3,19.19749641,72.87303925
3.12,1107,Kandivali,Apartment,3,19.20884323,72.83286285
1.4,738,Thane,Apartment,2,19.23047066,72.99354553
0.68,711,Mira Road,Apartment,1,19.28165245,72.88603973
0.65,850,Nalasopara,Apartment,2,19.40457916,72.82557678
0.59,675,Mira Road,Apartment,1,19.28202057,72.8862915
0.33,610,Thakurli,Apartment,1,19.22567177,73.10028076
3.85,900,Dadar,Apartment,2,19.02046394,72.84812927
0.26,550,Titwala,Apartment,1,19.29709244,73.2027359
3.35,1545,Powai,Apartment,3,19.12264633,72.91297913
0.98,650,Kandivali,Apartment,1,19.20456123,72.86461639
0.93,500,Kurla,Apartment,1,19.05988312,72.88331604
0.93,525,Kurla,Apartment,1,19.05988312,72.88331604
0.93,505,Kurla,Apartment,1,19.05988312,72.88331604
0.93,500,Kurla,Apartment,1,19.05988312,72.88331604
0.93,525,Kurla,Apartment,1,19.05988312,72.88331604
1.07,700,Kandivali,Apartment,1,19.20456123,72.86461639
2.54,950,Thane,Apartment,2,19.25787544,72.98234558
3.81,1150,Santacruz,Apartment,2,19.08959389,72.83410645
0.69,560,Bhayandar,Apartment,1,19.26326942,72.87560272
1.2,750,Kandivali,Apartment,1,19.20846748,72.83748627
3.45,1400,Sion,Apartment,3,19.04315567,72.87034607
2.85,884,Ville Parle,Apartment,2,19.09169388,72.84973907
0.8,612,Mira Road,Apartment,1,19.28095818,72.87423706
1.35,1050,Kandivali,Apartment,2,19.20575714,72.82209778
0.54,650,Kharghar,Apartment,1,19.0662384,73.0579071
1.55,1116,Mulund,Apartment,2,19.17253113,72.94254303
0.92,890,Bhayandar,Apartment,2,19.26326942,72.87560272
2.1,693,Chembur,Apartment,2,19.0572319,72.90479279
1.99,840,Thane,Apartment,2,19.25787544,72.98234558
2.03,850,Thane,Apartment,2,19.25787544,72.98234558
2.5,1000,Chembur,Apartment,2,19.05130196,72.89044952
2.05,850,Thane,Apartment,2,19.26027298,72.98240662
0.51,864,Dombivali,Apartment,2,19.16716766,73.07474518
1.96,840,Thane,Apartment,2,19.25787544,72.98234558
1.95,840,Thane,Apartment,2,19.25787544,72.98234558
0.98,700,Kandivali,Apartment,1,19.20456123,72.86461639
0.4,745,Taloja,Apartment,2,19.08868599,73.10945892
1.85,900,Bhandup,Apartment,2,19.15747643,72.93790436
4.98,1770,Andheri,Apartment,3,19.11227989,72.86245728
7.8,2120,Andheri,Apartment,3,19.11245537,72.86260223
0.33,600,Naigaon,Apartment,1,19.36569214,72.8601532
0.46,850,Naigaon,Apartment,2,19.36510086,72.86039734
1.5,750,Sion,Apartment,2,19.05137062,72.87075043
0.73,753,Bhayandar,Apartment,1,19.29522705,72.86496735
0.99,1179,Bhayandar,Apartment,2,19.29522705,72.86496735
2.25,1135,Sion,Apartment,3,19.05157471,72.87272644
1.03,1215,Bhayandar,Apartment,2,19.29522705,72.86496735
1.1,800,Kalyan,Apartment,2,19.25399971,73.13456726
1.5,1200,Bhayandar,Apartment,3,19.2838974,72.95481873
1.09,1233,Bhayandar,Apartment,2,19.29522705,72.86496735
3.1,1486,Bhandup,Apartment,3,19.14082146,72.93312836
0.95,420,Ghatkopar,Apartment,1,19.09126663,72.90485382
1.3,700,Sion,Apartment,1,19.05274773,72.87321472
0.58,600,Kalyan,Apartment,1,19.26094437,73.13653564
0.66,679,Mira Road,Apartment,1,19.28800583,72.87633514
0.96,525,Kandivali,Apartment,1,19.19696999,72.8759079
0.64,675,Mira Road,Apartment,1,19.28800583,72.87633514
3.5,1750,Kandivali,Apartment,3,19.19594383,72.87178802
2.82,1500,Kandivali,Apartment,3,19.20181656,72.86830902
0.29,555,Naigaon,Apartment,1,19.36317062,72.88471985
0.59,550,Kalyan,Apartment,2,19.25698471,73.1344223
3.25,1400,Kandivali,Apartment,3,19.19989395,72.87384033
3.75,1600,Kandivali,Apartment,3,19.20077324,72.87548828
4.25,1800,Kandivali,Apartment,4,19.19989395,72.87384033
2.25,1250,Borivali,Apartment,2,19.2177639,72.84664154
0.65,736,Mira Road,Apartment,1,19.29721451,72.87187958
9.5,2250,Powai,Apartment,3,19.11348724,72.91153717
